1,0.024390243902439025
2,0.029692470837751856
3,0.03428773418168964
4,0.03552492046659597
5,0.03647932131495228
6,0.03693884764934606
7,0.03832752613240418
8,0.03804347826086957
9,0.03805820666902321
10,0.03775185577942736
11,0.03807962980815579
12,0.038264404383174265
13,0.03793131576800718
14,0.03810028783517649
15,0.0384588193708024
16,0.03897136797454931
17,0.03917410018089951
18,0.039766702014846236
19,0.04001786013283474
20,0.03997879109225875
21,0.03999394031207393
22,0.040441530897522414
23,0.04006639310249435
24,0.040252739483916576
25,0.04021208907741251
26,0.04029692470837752
27,0.03986489140253721
28,0.040107559460687774
29,0.0400043880498775
30,0.0400141392718275
31,0.039681182225567
32,0.03979984093319194
33,0.039943442912689996
34,0.04010978728713118
35,0.040266626268747156
36,0.03997289972899729
37,0.040067639219282906
38,0.039906234302617624
39,0.03986187019060826
40,0.039766702014846236
41,0.03965031166748571
42,0.0397919507145382
43,0.03975437125453155
44,0.039814904077894536
45,0.03987274655355249
46,0.03974364885425792
47,0.039800546016560995
48,0.039612053729232946
49,0.03966931417317723
50,0.03953340402969247
51,0.03981868463185911
52,0.039644342931723635
53,0.03951659697072771
54,0.03941322021915871
55,0.039487130049166104
56,0.03948265414331162
57,0.03936670945656825
58,0.03945588181518997
59,0.03956000503262218
60,0.03946624248851184
61,0.03934078542496045
62,0.03930489515273834
63,0.0391523169890084
64,0.0391867709437964
65,0.039154906599233215
66,0.039027603714772326
67,0.039062376347319606
68,0.038986962759653174
69,0.03905205403660842
70,0.038948644144826544
71,0.03881827550669873
72,0.03873571344409096
73,0.038728046601490436
74,0.03860594422630478
75,0.03865676917638742
76,0.03842719205224089
77,0.03842393025850078
78,0.038407156646817306
79,0.03826999744956173
80,0.03826882290562036
81,0.03816294201589359
82,0.03809844036934537
83,0.03809937523157316
84,0.03806241478563854
85,0.03802632399725532
86,0.038028064810476214
87,0.03805414365987738
88,0.03794707413477297
89,0.037866240899829616
90,0.03775185577942736
91,0.03777982356985538
92,0.037830236525427635
93,0.037845357415705994
94,0.03790528192053429
95,0.03785231902662276
96,0.037778366914103925
97,0.037596615320702735
98,0.03758088601294176
99,0.037597609177672804
100,0.03722163308589608
