1,NaN
2,NaN
3,NaN
4,NaN
5,NaN
6,7.794839816041781E-5
7,7.518514341566107E-5
8,7.261109497531223E-5
9,7.020746305332257E-5
10,1.3591573224600747E-4
11,1.9754387120139597E-4
12,1.915953506194916E-4
13,2.4799280820856197E-4
14,3.011866755014758E-4
15,2.928686484111876E-4
16,3.4199726402188777E-4
17,3.330465432544198E-4
18,3.786444528587656E-4
19,3.6922752327452063E-4
20,4.632012352032939E-4
21,5.024746878376002E-4
22,5.399302999067394E-4
23,5.277171436110246E-4
24,5.62957402889848E-4
25,5.50774526678141E-4
26,5.840334246821511E-4
27,6.599062933063505E-4
28,6.895957245065079E-4
29,6.758611950070754E-4
30,7.04079519569269E-4
31,7.312168667357261E-4
32,7.174744897959185E-4
33,7.433635243255932E-4
34,7.298989666167261E-4
35,7.54645788133195E-4
36,7.414547341884778E-4
37,7.651527572826146E-4
38,8.59691227567432E-4
39,8.806382866301495E-4
40,8.662508662508662E-4
41,8.523259976475802E-4
42,9.059490655303157E-4
43,9.248707658260253E-4
44,9.106875691146815E-4
45,9.289661247697606E-4
46,9.151440562971377E-4
47,9.017272741406384E-4
48,8.886982103456729E-4
49,9.062485839865876E-4
50,9.233060312732688E-4
51,9.692626261142848E-4
52,9.849933368097803E-4
53,9.717200874548079E-4
54,0.0010433997913200418
55,0.0010297084811799902
56,0.0010163718272717284
57,0.0010576127781318219
58,0.0010710364955685864
59,0.001057683408913627
60,0.0010707756594411073
61,0.0010835493982431022
62,0.001070527362169602
63,0.001057814605397373
64,0.001045400238948626
65,0.0010578756381081247
66,0.0011187042486441791
67,0.0011300657602096632
68,0.001141172554800057
69,0.0011520331033185607
70,0.0012091617253807696
71,0.0012190493714995456
72,0.0012287248566487667
73,0.0012381949369083397
74,0.0012251899044351873
75,0.001256544502617801
76,0.0012872540035781298
77,0.0012741466996361124
78,0.0012826816597900678
79,0.0013333756627194513
80,0.0013621123218776196
81,0.00139028666881089
82,0.0013768160614840842
83,0.0014043085815465713
84,0.001411119622626295
85,0.0014577405022215563
86,0.0014639260915151637
87,0.001489597318724826
88,0.001475957430280432
89,0.0014818093469454521
90,0.0014875560217412034
91,0.001512101537618251
92,0.001536213421259695
93,0.0015784733377282986
94,0.0015831814583678505
95,0.0015878085504402975
96,0.001574261725535611
97,0.001560944102053449
98,0.001583432668528831
99,0.0016055470769339344
100,0.0016272965879265092
